des,px,pz,stand,pitcher_name
Called Strike,0.024,2.379,Right-handed Batter,Jon Lester
Ball,-1.071,3.088,Right-handed Batter,Jon Lester
Ball,0.426,1.428,Right-handed Batter,Jon Lester
Ball,1.213,2.275,Right-handed Batter,Jon Lester
Called Strike,0.685,1.897,Right-handed Batter,Jon Lester
Called Strike,0.276,3.147,Right-handed Batter,Jon Lester
Ball,-0.668,1.339,Right-handed Batter,Jon Lester
Ball,1.18,2.241,Right-handed Batter,Jon Lester
Ball,-0.517,0.815,Right-handed Batter,Jon Lester
Ball,-0.462,1.197,Right-handed Batter,Jon Lester
Called Strike,-0.591,2.196,Right-handed Batter,Jon Lester
Ball,0.053,0.209,Right-handed Batter,Jon Lester
Called Strike,0.398,1.892,Right-handed Batter,Jon Lester
Ball,-1.807,2.429,Right-handed Batter,Jon Lester
Ball,1.681,1.853,Right-handed Batter,Jon Lester
Ball,1.437,2.438,Right-handed Batter,Jon Lester
Ball,-1.054,1.409,Right-handed Batter,Jon Lester
Ball,1.353,4.335,Right-handed Batter,Jon Lester
Ball,-2.022,-0.31,Right-handed Batter,Jon Lester
Ball,-0.632,1.489,Right-handed Batter,Jon Lester
Ball,-0.029,3.486,Right-handed Batter,Jon Lester
Ball,-1.053,0.685,Right-handed Batter,Jon Lester
Ball,-0.702,1.452,Right-handed Batter,Jon Lester
Called Strike,-0.635,1.862,Left-handed Batter,Jon Lester
Ball,-2.387,0.059,Left-handed Batter,Jon Lester
Ball,-0.875,1.298,Left-handed Batter,Jon Lester
Called Strike,0.634,2.305,Left-handed Batter,Jon Lester
Called Strike,-0.125,2.217,Right-handed Batter,Jon Lester
Called Strike,0.084,2.265,Right-handed Batter,Jon Lester
Ball,1.386,2.968,Right-handed Batter,Jon Lester
Ball,1.102,2.514,Right-handed Batter,Jon Lester
Called Strike,0.938,2.74,Right-handed Batter,Jon Lester
Ball,0.935,3.111,Right-handed Batter,Jon Lester
Called Strike,0.703,2.122,Right-handed Batter,Jon Lester
Called Strike,0.007,2.854,Right-handed Batter,Jon Lester
Ball,2.289,3.88,Right-handed Batter,Jon Lester
Called Strike,0.518,3.255,Right-handed Batter,Jon Lester
Ball,-1.413,1.218,Right-handed Batter,Jon Lester
Ball,-0.537,4.1,Right-handed Batter,Jon Lester
Ball,-1.789,2.33,Right-handed Batter,Jon Lester
Called Strike,-0.399,2.745,Left-handed Batter,Jon Lester
Ball,-1.76,1.118,Left-handed Batter,Jon Lester
Ball,-2.089,1.801,Left-handed Batter,Jon Lester
Ball,-1.549,1.226,Right-handed Batter,Jon Lester
Ball,1.129,1.378,Right-handed Batter,Jon Lester
Called Strike,0.473,3.1,Right-handed Batter,Jon Lester
Ball,-0.77,1.729,Right-handed Batter,Jon Lester
Ball,1.069,3.745,Right-handed Batter,Jon Lester
Called Strike,-0.386,2.218,Right-handed Batter,Jon Lester
Called Strike,-0.302,2.303,Right-handed Batter,Jon Lester
Ball,1.008,2.326,Right-handed Batter,Jon Lester
Called Strike,0.777,1.744,Right-handed Batter,Jon Lester
Called Strike,0.058,1.862,Right-handed Batter,Jon Lester
Called Strike,0.748,1.933,Right-handed Batter,Jon Lester
Ball,-2.289,2.348,Left-handed Batter,Jon Lester
Ball,-1.561,2.314,Left-handed Batter,Jon Lester
Ball,-1.399,2.769,Left-handed Batter,Jon Lester
Called Strike,-0.304,2.685,Left-handed Batter,Jon Lester
Called Strike,-0.348,2.029,Left-handed Batter,Jon Lester
Ball,-0.631,1.151,Right-handed Batter,Jon Lester
Ball,1.023,2.353,Right-handed Batter,Jon Lester
Called Strike,0.102,2.062,Right-handed Batter,Jon Lester
Called Strike,-0.073,2.955,Right-handed Batter,Jon Lester
Ball,-0.164,4.536,Right-handed Batter,Jon Lester
Ball,1.505,2.151,Left-handed Batter,Jon Lester
Ball,-0.897,4.155,Left-handed Batter,Jon Lester
Ball,0.09,1.328,Left-handed Batter,Jon Lester
Called Strike,-0.093,2.852,Left-handed Batter,Jon Lester
Ball,-1.565,2.343,Right-handed Batter,Jon Lester
Called Strike,0.85,2.667,Right-handed Batter,Jon Lester
Called Strike,0.012,2.616,Left-handed Batter,Jon Lester
Ball,-0.824,2.997,Left-handed Batter,Jon Lester
Called Strike,-0.24,3.186,Left-handed Batter,Jon Lester
Ball,-1.725,0.205,Left-handed Batter,Jon Lester
Ball,-1.033,3.187,Left-handed Batter,Jon Lester
Called Strike,0.372,2.385,Right-handed Batter,Jon Lester
Called Strike,0.906,3.219,Right-handed Batter,Jon Lester
Called Strike,-0.148,2.217,Right-handed Batter,Jon Lester
Ball,-2.404,1.031,Left-handed Batter,Jon Lester
Ball,-1.396,1.742,Left-handed Batter,Jon Lester
Called Strike,0.007,2.424,Right-handed Batter,Jon Lester
Ball,0.976,1.482,Right-handed Batter,Jon Lester
Called Strike,0.051,2.034,Right-handed Batter,Jon Lester
Called Strike,-0.707,2.628,Right-handed Batter,Jon Lester
Ball,-1.467,2.618,Right-handed Batter,Jon Lester
Ball,-1.012,0.722,Right-handed Batter,Jon Lester
Ball,0.558,1.692,Right-handed Batter,Jon Lester
Ball,2.013,2.77,Right-handed Batter,Jon Lester
Called Strike,0.723,2.796,Right-handed Batter,Jon Lester
Called Strike,0.258,1.943,Left-handed Batter,Jon Lester
Called Strike,-0.509,2.847,Left-handed Batter,Jon Lester
Ball,-1.505,2.445,Left-handed Batter,Jon Lester
Ball,-1.379,1.642,Left-handed Batter,Jon Lester
Ball,1.498,3.305,Right-handed Batter,Jon Lester
Ball,1.575,2.162,Right-handed Batter,Jon Lester
Called Strike,-0.03,2.502,Right-handed Batter,Jon Lester
Ball,1.153,2.531,Right-handed Batter,Jon Lester
Ball,-1.465,3.04,Right-handed Batter,Jon Lester
Called Strike,0.782,3.403,Right-handed Batter,Jon Lester
Ball,-1.633,1.934,Left-handed Batter,Jon Lester
Ball,-0.925,1.644,Left-handed Batter,Jon Lester
Called Strike,-0.864,2.292,Left-handed Batter,Jon Lester
Called Strike,0.427,2.789,Left-handed Batter,Jon Lester
Called Strike,0.53,1.948,Right-handed Batter,Jon Lester
Ball,-1.935,3.545,Right-handed Batter,Jon Lester
Called Strike,0.216,2.527,Right-handed Batter,Jon Lester
Ball,-0.937,1.838,Right-handed Batter,Jon Lester
Called Strike,0.034,2.307,Right-handed Batter,Jon Lester
Called Strike,0.11,2.664,Right-handed Batter,Jon Lester
Ball,1.633,2.973,Right-handed Batter,Jon Lester
Ball,-1.55,1.433,Right-handed Batter,Jon Lester
Called Strike,-0.919,2.03,Right-handed Batter,Jon Lester
Called Strike,0.386,2.648,Right-handed Batter,Jon Lester
Ball,0.689,0.821,Right-handed Batter,Jon Lester
Called Strike,1.048,2.497,Right-handed Batter,Jon Lester
Called Strike,-0.675,1.841,Left-handed Batter,Jon Lester
Called Strike,0.31,2.915,Right-handed Batter,Jon Lester
Ball,-0.231,1.292,Right-handed Batter,Jon Lester
Ball,-1.328,-0.16,Right-handed Batter,Jon Lester
Called Strike,1.113,2.56,Right-handed Batter,Jon Lester
Ball,1.198,1.497,Right-handed Batter,Jon Lester
Ball,0.603,1.589,Right-handed Batter,Jon Lester
Ball,-2.156,2.797,Left-handed Batter,Jon Lester
Called Strike,-0.049,2.243,Left-handed Batter,Jon Lester
Ball,1.237,2.303,Right-handed Batter,Jon Lester
Ball,0.476,1.217,Right-handed Batter,Jon Lester
Called Strike,-0.281,3.17,Right-handed Batter,Jon Lester
Ball,0.328,1.943,Right-handed Batter,Jon Lester
Ball,-1.755,2.98,Right-handed Batter,Jon Lester
Called Strike,-0.751,2.517,Right-handed Batter,Jon Lester
Ball,1.532,1.198,Right-handed Batter,Jon Lester
Ball,-1.082,1.138,Right-handed Batter,Jon Lester
Ball,-1.645,2.081,Right-handed Batter,Jon Lester
Ball,1.686,1.089,Right-handed Batter,Jon Lester
Ball,1.519,3.299,Right-handed Batter,Jon Lester
Ball,2.202,2.796,Right-handed Batter,Jon Lester
Ball,-1.805,0.536,Right-handed Batter,Jon Lester
Ball,1.594,1.26,Right-handed Batter,Jon Lester
Ball,-0.784,0.796,Right-handed Batter,Jon Lester
Ball,1.764,2.192,Right-handed Batter,Jon Lester
Ball,2.269,2.857,Right-handed Batter,Jon Lester
Ball,-0.217,1.242,Right-handed Batter,Jon Lester
Ball,-1.163,2.426,Right-handed Batter,Jon Lester
Called Strike,1.008,1.958,Right-handed Batter,Jon Lester
Ball,-0.348,0.92,Right-handed Batter,Jon Lester
Ball,1.636,1.985,Right-handed Batter,Jon Lester
Ball,1.849,3.045,Right-handed Batter,Jon Lester
Called Strike,-1.021,2.888,Left-handed Batter,Jon Lester
Ball,-0.268,1.825,Left-handed Batter,Jon Lester
Called Strike,0.413,2.858,Right-handed Batter,Jon Lester
Ball,-1.929,1.345,Right-handed Batter,Jon Lester
Ball,0.98,1.605,Right-handed Batter,Jon Lester
Ball,-1.252,1.963,Right-handed Batter,Jon Lester
Called Strike,-0.22,2.253,Left-handed Batter,Jon Lester
Ball,-0.682,1.2,Left-handed Batter,Jon Lester
Ball,1.107,3.664,Right-handed Batter,Jon Lester
Called Strike,0.422,3.294,Right-handed Batter,Jon Lester
Called Strike,1.112,2.406,Right-handed Batter,Jon Lester
Ball,-1.453,2.794,Right-handed Batter,Jon Lester
Ball,1.4,3.195,Right-handed Batter,Jon Lester
Ball,-0.881,1.214,Left-handed Batter,Jon Lester
Called Strike,-0.38,1.878,Right-handed Batter,Jon Lester
Ball,-1.614,1.949,Right-handed Batter,Jon Lester
Called Strike,-0.477,2.453,Right-handed Batter,Jon Lester
Ball,0.901,1.279,Right-handed Batter,Jon Lester
Ball,1.239,1.718,Right-handed Batter,Jon Lester
Called Strike,0.989,2.025,Right-handed Batter,Jon Lester
Ball,1.539,3.476,Right-handed Batter,Jon Lester
Called Strike,0.093,2.086,Right-handed Batter,Jon Lester
Called Strike,1.14,2.909,Right-handed Batter,Jon Lester
Ball,-1.189,1.707,Right-handed Batter,Jon Lester
Ball,-1.61,1.834,Right-handed Batter,Jon Lester
Ball,-0.883,1.063,Right-handed Batter,Jon Lester
Ball,-0.209,3.265,Right-handed Batter,Jon Lester
Called Strike,0.338,1.637,Right-handed Batter,Jon Lester
Ball,-1.635,1.752,Right-handed Batter,Jon Lester
Ball,0.135,0.926,Right-handed Batter,Jon Lester
Called Strike,0.616,2.596,Right-handed Batter,Jon Lester
Ball,1.087,1.759,Right-handed Batter,Jon Lester
Ball,-0.15,3.544,Right-handed Batter,Jon Lester
Called Strike,-0.61,2.668,Right-handed Batter,Jon Lester
Ball,-0.532,1.743,Right-handed Batter,Jon Lester
Ball,-1.272,1.006,Right-handed Batter,Jon Lester
Ball,0.911,2.67,Left-handed Batter,Jon Lester
Called Strike,-0.079,2.519,Left-handed Batter,Jon Lester
Ball,-0.858,1.598,Left-handed Batter,Jon Lester
Ball,0.767,2.961,Left-handed Batter,Jon Lester
Called Strike,0.167,3.026,Left-handed Batter,Jon Lester
Ball,-1.331,2.033,Left-handed Batter,Jon Lester
Ball,-1.386,1.386,Left-handed Batter,Jon Lester
Ball,1.241,1.976,Right-handed Batter,Jon Lester
Called Strike,-0.484,2.002,Left-handed Batter,Jon Lester
Ball,-1.746,1.216,Left-handed Batter,Jon Lester
Ball,1.519,2.239,Left-handed Batter,Jon Lester
Ball,-0.659,1.318,Left-handed Batter,Jon Lester
Ball,0.873,1.759,Right-handed Batter,Jon Lester
Ball,-0.751,1.703,Left-handed Batter,Jon Lester
Called Strike,-0.762,2.315,Left-handed Batter,Jon Lester
Ball,2.19,2.821,Right-handed Batter,Jon Lester
Ball,0.274,2.085,Right-handed Batter,Jon Lester
Ball,1.91,3.151,Right-handed Batter,Jon Lester
Ball,1.281,3.281,Right-handed Batter,Jon Lester
Ball,0.925,1.66,Right-handed Batter,Jon Lester
Ball,1.778,3.585,Right-handed Batter,Jon Lester
Called Strike,0.736,2.846,Right-handed Batter,Jon Lester
Ball,-0.242,1.375,Right-handed Batter,Jon Lester
Ball,0.249,1.281,Right-handed Batter,Jon Lester
Ball,1.345,2.144,Right-handed Batter,Jon Lester
Ball,-1.377,-0.563,Right-handed Batter,Jon Lester
Ball,-1.727,1.508,Right-handed Batter,Jon Lester
Called Strike,0.167,3.326,Right-handed Batter,Jon Lester
Ball,-0.442,1.579,Right-handed Batter,Jon Lester
Ball,-0.081,1.461,Right-handed Batter,Jon Lester
Called Strike,-0.156,1.835,Right-handed Batter,Jon Lester
Ball,-1.208,-0.462,Right-handed Batter,Jon Lester
Ball,-1.144,2.102,Right-handed Batter,Jon Lester
Ball,1.296,4.959,Right-handed Batter,Jon Lester
Ball,0.164,1.186,Right-handed Batter,Jon Lester
Called Strike,0.032,1.641,Right-handed Batter,Jon Lester
Ball,1.026,1.531,Right-handed Batter,Jon Lester
Called Strike,0.924,1.609,Right-handed Batter,Jon Lester
Ball,0.738,1.816,Left-handed Batter,Jon Lester
Called Strike,-0.979,2.545,Left-handed Batter,Jon Lester
Ball,1.929,3.902,Right-handed Batter,Jon Lester
Called Strike,0.562,2.651,Right-handed Batter,Jon Lester
Called Strike,0.17,2.588,Right-handed Batter,Jon Lester
Called Strike,-1.065,2.301,Right-handed Batter,Jon Lester
Called Strike,0.878,2.543,Right-handed Batter,Jon Lester
Ball,-0.813,0.991,Right-handed Batter,Jon Lester
Called Strike,0.989,2.346,Right-handed Batter,Jon Lester
Ball,-0.907,0.058,Right-handed Batter,Jon Lester
Ball,-0.991,3.473,Left-handed Batter,Jon Lester
Called Strike,0.536,2.784,Left-handed Batter,Jon Lester
Called Strike,0.695,1.901,Right-handed Batter,Jon Lester
Ball,-1.248,3.03,Right-handed Batter,Jon Lester
Called Strike,0.602,2.388,Right-handed Batter,Jon Lester
Called Strike,0.236,2.947,Right-handed Batter,Jon Lester
Ball,-1.912,1.807,Right-handed Batter,Jon Lester
Ball,1.911,3.056,Right-handed Batter,Jon Lester
Ball,-0.753,1.334,Right-handed Batter,Jon Lester
Ball,-1.726,2.028,Left-handed Batter,Jon Lester
Called Strike,-1.071,1.587,Left-handed Batter,Jon Lester
Ball,-1.513,2.095,Left-handed Batter,Jon Lester
Called Strike,-0.03,1.869,Left-handed Batter,Jon Lester
Ball,-1.374,2.723,Left-handed Batter,Jon Lester
Ball,-1.349,1.844,Left-handed Batter,Jon Lester
Ball,-1.141,1.949,Left-handed Batter,Jon Lester
Called Strike,-0.563,1.943,Left-handed Batter,Jon Lester
Ball,-1.356,2.09,Left-handed Batter,Jon Lester
Ball,1.527,1.468,Right-handed Batter,Jon Lester
Called Strike,0.906,2.357,Right-handed Batter,Jon Lester
Ball,-0.283,0.463,Right-handed Batter,Jon Lester
Ball,1.698,2.587,Right-handed Batter,Jon Lester
Ball,-0.982,1.131,Right-handed Batter,Jon Lester
Ball,-1.713,1.106,Left-handed Batter,Jon Lester
Ball,-0.917,3.317,Left-handed Batter,Jon Lester
Called Strike,-1.059,2.715,Left-handed Batter,Jon Lester
Ball,-1.559,1.435,Left-handed Batter,Jon Lester
Ball,-1.766,1.137,Left-handed Batter,Jon Lester
Ball,1.059,2.716,Right-handed Batter,Jon Lester
Ball,-1.672,1.117,Right-handed Batter,Jon Lester
Ball,0.202,1.056,Right-handed Batter,Jon Lester
Ball,0.562,1.428,Right-handed Batter,Jon Lester
Called Strike,-0.038,1.832,Left-handed Batter,Jon Lester
Ball,-1.606,0.725,Left-handed Batter,Jon Lester
Ball,-1.221,2.097,Left-handed Batter,Jon Lester
Ball,-0.498,0.934,Right-handed Batter,Jon Lester
Ball,-1.017,1.226,Right-handed Batter,Jon Lester
Ball,-1.677,1.71,Left-handed Batter,Jon Lester
Ball,-1.415,2.592,Left-handed Batter,Jon Lester
Ball,-2.129,1.423,Left-handed Batter,Jon Lester
Called Strike,-0.044,1.688,Right-handed Batter,Jon Lester
Ball,1.315,1.635,Right-handed Batter,Jon Lester
Called Strike,0.528,1.577,Right-handed Batter,Jon Lester
Called Strike,-0.22,2.045,Right-handed Batter,Jon Lester
Called Strike,0.669,2.113,Right-handed Batter,Jon Lester
Called Strike,0.06,1.961,Right-handed Batter,Jon Lester
Called Strike,0.553,2.135,Right-handed Batter,Jon Lester
Ball,-1.025,1.323,Right-handed Batter,Jon Lester
Ball,0.025,1.013,Right-handed Batter,Jon Lester
Ball,-0.516,1.013,Right-handed Batter,Jon Lester
Ball,-1.307,1.513,Left-handed Batter,Jon Lester
Called Strike,-0.205,2.083,Left-handed Batter,Jon Lester
Called Strike,0.55,1.889,Right-handed Batter,Jon Lester
Ball,-1.87,0.932,Right-handed Batter,Jon Lester
Ball,0.844,1.681,Right-handed Batter,Jon Lester
Ball,0.951,1.658,Right-handed Batter,Jon Lester
Called Strike,0.775,2.623,Right-handed Batter,Jon Lester
Ball,1.392,2.808,Right-handed Batter,Jon Lester
Called Strike,0.49,2.452,Right-handed Batter,Jon Lester
Ball,0.477,0.221,Right-handed Batter,Jon Lester
Ball,-1.575,1.614,Right-handed Batter,Jon Lester
Called Strike,-1.004,1.967,Left-handed Batter,Jon Lester
Ball,-1.031,-0.027,Left-handed Batter,Jon Lester
Ball,0.14,1.39,Right-handed Batter,Jon Lester
Called Strike,-0.644,1.637,Right-handed Batter,Jon Lester
Called Strike,0.561,1.821,Right-handed Batter,Jon Lester
Called Strike,0.012,2.527,Right-handed Batter,Jon Lester
Ball,-1.199,2.475,Left-handed Batter,Jon Lester
Called Strike,-0.754,1.798,Left-handed Batter,Jon Lester
Ball,-2.294,1.874,Left-handed Batter,Jon Lester
Called Strike,-0.751,1.399,Left-handed Batter,Jon Lester
Called Strike,-1.082,2.61,Left-handed Batter,Jon Lester
Ball,-1.44,1.658,Left-handed Batter,Jon Lester
Ball,0.287,0.848,Right-handed Batter,Jon Lester
Ball,1.265,3.887,Right-handed Batter,Jon Lester
Ball,0.702,3.778,Right-handed Batter,Jon Lester
Called Strike,0.58,2.54,Right-handed Batter,Jon Lester
Called Strike,-0.133,2.035,Left-handed Batter,Jon Lester
Ball,-1.364,1.888,Left-handed Batter,Jon Lester
Ball,-1.665,2.4,Right-handed Batter,Jon Lester
Ball,-1.222,2.033,Right-handed Batter,Jon Lester
Called Strike,0.505,2.137,Right-handed Batter,Jon Lester
Ball,1.388,2.347,Right-handed Batter,Jon Lester
Called Strike,-0.962,2.834,Right-handed Batter,Jon Lester
Called Strike,0.306,2.995,Right-handed Batter,Jon Lester
Called Strike,-0.354,1.625,Right-handed Batter,Jon Lester
Called Strike,-0.427,2.466,Right-handed Batter,Jon Lester
Ball,0.962,1.349,Right-handed Batter,Jon Lester
Ball,0.97,3.222,Right-handed Batter,Jon Lester
Called Strike,0.868,2.712,Right-handed Batter,Jon Lester
Ball,0.945,1.38,Right-handed Batter,Jon Lester
Ball,-0.083,1.125,Right-handed Batter,Jon Lester
Called Strike,0.563,1.72,Right-handed Batter,Jon Lester
Called Strike,0.327,1.702,Right-handed Batter,Jon Lester
Ball,-0.785,0.882,Right-handed Batter,Jon Lester
Ball,1.125,2.862,Right-handed Batter,Jon Lester
Called Strike,-0.726,2.973,Right-handed Batter,Jon Lester
Ball,-1.333,1.208,Left-handed Batter,Jon Lester
Ball,0.843,1.069,Right-handed Batter,Jon Lester
Ball,-0.651,3.74,Right-handed Batter,Jon Lester
Ball,-1.244,2.741,Right-handed Batter,Jon Lester
Called Strike,0.719,2.323,Right-handed Batter,Jon Lester
Called Strike,0.738,2.059,Right-handed Batter,Jon Lester
Ball,-0.912,3.54,Right-handed Batter,Jon Lester
Ball,-1.576,2.047,Right-handed Batter,Jon Lester
Ball,0.62,1.766,Right-handed Batter,Jon Lester
Ball,0.384,1.178,Right-handed Batter,Jon Lester
Ball,-1.071,1.318,Left-handed Batter,Jon Lester
Called Strike,0.419,1.752,Left-handed Batter,Jon Lester
Called Strike,-0.811,2.579,Right-handed Batter,Jon Lester
Ball,-0.34,0.929,Right-handed Batter,Jon Lester
Ball,1.703,1.704,Right-handed Batter,Jon Lester
Called Strike,0.051,1.688,Right-handed Batter,Jon Lester
Called Strike,0.281,2.047,Right-handed Batter,Jon Lester
Ball,-1.596,1.267,Right-handed Batter,Jon Lester
Ball,-1.398,2.923,Right-handed Batter,Jon Lester
Ball,0.283,1.013,Right-handed Batter,Jon Lester
Called Strike,0.962,2.53,Right-handed Batter,Jon Lester
Called Strike,-0.451,1.871,Left-handed Batter,Jon Lester
Ball,-0.094,1.704,Right-handed Batter,Jon Lester
Called Strike,0.575,2.076,Right-handed Batter,Jon Lester
Ball,-0.126,1.137,Right-handed Batter,Jon Lester
Ball,1.747,3.384,Right-handed Batter,Jon Lester
Called Strike,0.629,1.745,Right-handed Batter,Jon Lester
Called Strike,0.866,2.953,Right-handed Batter,Jon Lester
Ball,-1.447,1.331,Right-handed Batter,Jon Lester
Ball,1.27,3.576,Right-handed Batter,Jon Lester
Ball,0.709,2.771,Right-handed Batter,Jon Lester
Ball,1.552,2.742,Right-handed Batter,Jon Lester
Ball,-1.784,1.91,Right-handed Batter,Jon Lester
Called Strike,-0.654,1.984,Right-handed Batter,Jon Lester
Ball,0.537,0.898,Right-handed Batter,Jon Lester
Ball,-1.161,2.212,Right-handed Batter,Jon Lester
Called Strike,-0.506,2.21,Right-handed Batter,Jon Lester
Ball,0.655,4.127,Right-handed Batter,Jon Lester
Ball,1.126,1.627,Right-handed Batter,Jon Lester
Called Strike,-0.321,2.851,Right-handed Batter,Jon Lester
Ball,1.151,2.364,Right-handed Batter,Jon Lester
Ball,0.883,1.267,Right-handed Batter,Jon Lester
Ball,1.091,2.095,Right-handed Batter,Jon Lester
Ball,-0.035,1.185,Right-handed Batter,Jon Lester
Ball,-0.822,3.633,Right-handed Batter,Jon Lester
Called Strike,-0.637,2.409,Right-handed Batter,Jon Lester
Called Strike,-0.839,2.177,Right-handed Batter,Jon Lester
Called Strike,0.697,1.995,Right-handed Batter,Jon Lester
Ball,0.13,1.726,Right-handed Batter,Jon Lester
Called Strike,0.169,2.791,Right-handed Batter,Jon Lester
Ball,0.684,1.122,Right-handed Batter,Jon Lester
Ball,-0.995,1.877,Right-handed Batter,Jon Lester
Ball,-0.099,1.477,Right-handed Batter,Jon Lester
Called Strike,-0.054,1.719,Right-handed Batter,Jon Lester
Ball,0.314,1.174,Right-handed Batter,Jon Lester
Ball,-1.247,3.379,Right-handed Batter,Jon Lester
Ball,-0.376,0.973,Right-handed Batter,Jon Lester
Called Strike,0.716,1.991,Right-handed Batter,Jon Lester
Called Strike,-0.901,1.879,Right-handed Batter,Jon Lester
Ball,1.003,2.153,Right-handed Batter,Jon Lester
Called Strike,0.649,1.75,Right-handed Batter,Jon Lester
Ball,0.205,1.495,Right-handed Batter,Jon Lester
Ball,1.125,1.751,Right-handed Batter,Jon Lester
Ball,0.261,0.93,Right-handed Batter,Jon Lester
Ball,1.471,2.609,Right-handed Batter,Jon Lester
Called Strike,-0.963,2.449,Right-handed Batter,Jon Lester
Ball,1.187,2,Right-handed Batter,Jon Lester
Called Strike,0.674,2.753,Right-handed Batter,Jon Lester
Ball,0.033,1.728,Right-handed Batter,Jon Lester
Ball,-0.997,1.896,Right-handed Batter,Jon Lester
Called Strike,-0.239,2.736,Right-handed Batter,Jon Lester
